id,name,description,classification,emballage
dom_classification_onu_1172,2811,SOLIDE ORGANIQUE TOXIQUE N.S.A.,T2,2
dom_classification_onu_1173,2811,SOLIDE ORGANIQUE TOXIQUE N.S.A.,T2,3
dom_classification_onu_1174,2813,SOLIDE HYDRORÉACTIF N.S.A.,W2,2
dom_classification_onu_1175,2813,SOLIDE HYDRORÉACTIF N.S.A.,W2,3
dom_classification_onu_1176,2815,N-AMINOÉTHYL-PIPERAZINE,C7,3
dom_classification_onu_1177,2817,DIFLUORURE ACIDE D'AMMONIUM EN SOLUTION,CT1,2
dom_classification_onu_1178,2817,DIFLUORURE ACIDE D'AMMONIUM EN SOLUTION,CT1,3
dom_classification_onu_1179,2818,POLYSULFURE D'AMMONIUM EN SOLUTION,CT1,2
dom_classification_onu_1180,2818,POLYSULFURE D'AMMONIUM EN SOLUTION,CT1,3
dom_classification_onu_1181,2819,PHOSPHATE ACIDE D'AMYLE,C3,3
dom_classification_onu_1182,2820,ACIDE BUTYRIQUE,C3,3
dom_classification_onu_1183,2821,PHÉNOL EN SOLUTION,T1,2
dom_classification_onu_1184,2821,PHÉNOL EN SOLUTION,T1,3
dom_classification_onu_1185,2822,CHLORO-2-PYRIDINE,T1,2
dom_classification_onu_1186,2823,ACIDE CROTONIQUE SOLIDE,C4,3
dom_classification_onu_1187,2829,ACIDE CAPROÏQUE,C3,3
dom_classification_onu_1188,2830,SILICO-FERRO-LITHIUM,W2,2
dom_classification_onu_1189,2831,TRICHLORO-111 ÉTHANE,T1,3
dom_classification_onu_1190,2834,ACIDE PHOSPHOREUX,C2,3
dom_classification_onu_1191,2835,HYDRURE DE SODIUM-ALUMINIUM,W2,2
dom_classification_onu_1192,2837,HYDROGÉNOSULFATES EN SOLUTION AQUEUSE,C1,2
dom_classification_onu_1193,2837,HYDROGÉNOSULFATES EN SOLUTION AQUEUSE,C1,3
dom_classification_onu_1194,2838,BUTYRATE DE VINYLE STABILISÉ,F1,2
dom_classification_onu_1195,2839,ALDOL,T1,2
dom_classification_onu_1196,2840,BUTYRALDOXIME,F1,3
dom_classification_onu_1197,2841,DI-n-AMYLAMINE,FT1,3
dom_classification_onu_1198,2842,NITROÉTHANE,F1,3
dom_classification_onu_1199,2844,SILICO-MANGANO-CALCIUM,W2,3
dom_classification_onu_1200,2849,CHLORO-3 PROPANOL-1,T1,3
dom_classification_onu_1201,2850,TÉTRAPROPYLÈNE,F1,3
dom_classification_onu_1202,2851,TRIFLUORURE DE BORE DIHYDRATÉ,C1,2
dom_classification_onu_1203,2853,FLUOROSILICATE DE MAGNÉSIUM,T5,3
dom_classification_onu_1204,2854,FLUOROSILICATE D'AMMONIUM,T5,3
dom_classification_onu_1205,2855,FLUOROSILICATE DE ZINC,T5,3
dom_classification_onu_1206,2856,FLUOROSILICATES N.S.A.,T5,3
dom_classification_onu_1207,2858,ZIRCONIUM SEC sous forme de fils enroulés plaques métalliques ou de bandes (d'une épaisseur inférieure à 254 microns mais au minimum 18 microns),F3,3
dom_classification_onu_1208,2859,MÉTAVANADATE D'AMMONIUM,T5,2
dom_classification_onu_1209,2861,POLYVANADATE D'AMMONIUM,T5,2
dom_classification_onu_1210,2862,PENTOXYDE DE VANADIUM sous forme non fondue,T5,3
dom_classification_onu_1211,2863,VANADATE DOUBLE D'AMMONIUM ET DE SODIUM,T5,2
dom_classification_onu_1212,2864,MÉTAVANADATE DE POTASSIUM,T5,2
dom_classification_onu_1213,2865,SULFATE NEUTRE D'HYDROXYLAMINE,C2,3
dom_classification_onu_1214,2869,TRICHLORURE DE TITANE EN MÉLANGE,C2,2
dom_classification_onu_1215,2869,TRICHLORURE DE TITANE EN MÉLANGE,C2,3
dom_classification_onu_1216,2871,ANTIMOINE EN POUDRE,T5,3
dom_classification_onu_1217,2872,DIBROMOCHLORO-PROPANES,T1,2
dom_classification_onu_1218,2872,DIBROMOCHLORO-PROPANES,T1,3
dom_classification_onu_1219,2873,DIBUTYLAMINOÉTHANOL,T1,3
dom_classification_onu_1220,2874,ALCOOL FURFURYLIQUE,T1,3
dom_classification_onu_1221,2875,HEXACHLOROPHÈNE,T2,3
dom_classification_onu_1222,2876,RÉSORCINOL,T2,3
dom_classification_onu_1223,2878,ÉPONGE DE TITANE SOUS FORME DE GRANULES ou SOUS FORME DE POUDRE,F3,3
dom_classification_onu_1224,2880,HYPOCHLORITE DE CALCIUM HYDRATÉ ou HYPOCHLORITE DE CALCIUM EN MÉLANGE HYDRATÉ avec au moins 55% mais au plus 16% d¿eau,O2,2
dom_classification_onu_1225,2880,HYPOCHLORITE DE CALCIUM HYDRATÉ ou HYPOCHLORITE DE CALCIUM EN MÉLANGE HYDRATÉ avec au moins 55% mais au plus 16% d¿eau,O2,3
dom_classification_onu_1226,2902,PESTICIDE LIQUIDE TOXIQUE N.S.A.,T6,2
dom_classification_onu_1227,2902,PESTICIDE LIQUIDE TOXIQUE N.S.A.,T6,3
dom_classification_onu_1228,2903,PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE N.S.A. ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1229,2903,PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE N.S.A. ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1230,2904,CHLOROPHÉNOLATES LIQUIDES ou PHÉNOLATES LIQUIDES,C9,3
dom_classification_onu_1231,2905,CHLOROPHÉNOLATES SOLIDES ou PHÉNOLATES SOLIDES,C10,3
dom_classification_onu_1232,2920,LIQUIDE CORROSIF INFLAMMABLE N.S.A.,CF1,2
dom_classification_onu_1233,2921,SOLIDE CORROSIF INFLAMMABLE N.S.A.,CF2,2
dom_classification_onu_1234,2922,LIQUIDE CORROSIF TOXIQUE N.S.A.,CT1,2
dom_classification_onu_1235,2922,LIQUIDE CORROSIF TOXIQUE N.S.A.,CT1,3
dom_classification_onu_1236,2923,SOLIDE CORROSIF TOXIQUE N.S.A.,CT2,2
dom_classification_onu_1237,2923,SOLIDE CORROSIF TOXIQUE N.S.A.,CT2,3
dom_classification_onu_1238,2924,LIQUIDE INFLAMMABLE CORROSIF N.S.A.,FC,2
dom_classification_onu_1239,2924,LIQUIDE INFLAMMABLE CORROSIF N.S.A.,FC,3
dom_classification_onu_1240,2925,SOLIDE ORGANIQUE INFLAMMABLE CORROSIF N.S.A.,FC1,2
dom_classification_onu_1241,2925,SOLIDE ORGANIQUE INFLAMMABLE CORROSIF N.S.A.,FC1,3
dom_classification_onu_1242,2926,SOLIDE ORGANIQUE INFLAMMABLE TOXIQUE N.S.A.,FT1,2
dom_classification_onu_1243,2926,SOLIDE ORGANIQUE INFLAMMABLE TOXIQUE N.S.A.,FT1,3
dom_classification_onu_1244,2927,LIQUIDE ORGANIQUE TOXIQUE CORROSIF N.S.A.,TC1,2
dom_classification_onu_1245,2928,SOLIDE ORGANIQUE TOXIQUE CORROSIF N.S.A.,TC2,2
dom_classification_onu_1246,2929,LIQUIDE ORGANIQUE TOXIQUE INFLAMMABLE N.S.A.,TF1,2
dom_classification_onu_1247,2930,SOLIDE ORGANIQUE TOXIQUE INFLAMMABLE N.S.A.,TF3,2
dom_classification_onu_1248,2931,SULFATE DE VANADYLE,T5,2
dom_classification_onu_1249,2933,CHLORO-2 PROPIONATE DE MÉTHYLE,F1,3
dom_classification_onu_1250,2934,CHLORO-2 PROPIONATE D'ISOPROPYLE,F1,3
dom_classification_onu_1251,2935,CHLORO-2 PROPIONATE D'ÉTHYLE,F1,3
dom_classification_onu_1252,2936,ACIDE THIOLACTIQUE,T1,2
dom_classification_onu_1253,2937,ALCOOL alpha-MÉTHYLBENZYLIQUE LIQUIDE,T1,3
dom_classification_onu_1254,2941,FLUOROANILINES,T1,3
dom_classification_onu_1255,2942,TRIFLUOROMÉTHYL-2 ANILINE,T1,3
dom_classification_onu_1256,2943,TÉTRAHYDRO-FURFURYLAMINE,F1,3
dom_classification_onu_1257,2945,N-MÉTHYLBUTYLAMINE,FC,2
dom_classification_onu_1258,2946,AMINO-2 DIÉTHYLAMINO-5 PENTANE,T1,3
dom_classification_onu_1259,2947,CHLORACÉTATE D'ISOPROPYLE,F1,3
dom_classification_onu_1260,2948,TRIFLUOROMÉTHYL-3 ANILINE,T1,2
dom_classification_onu_1261,2949,HYDROGÉNOSULFURE DE SODIUM HYDRATÉ avec au moins 25% d'eau de cristallisation,C6,2
dom_classification_onu_1262,2950,GRANULÉS DE MAGNÉSIUM ENROBÉS d'une granulométrie d'au moins 149 microns,W2,3
dom_classification_onu_1263,2956,tert-BUTYL-5 TRINITRO-246 m-XYLÈNE (MUSC-XYLÈNE),SR1,3
dom_classification_onu_1264,2966,THIOGLYCOL,T1,2
dom_classification_onu_1265,2967,ACIDE SULFAMIQUE,C2,3
dom_classification_onu_1266,2968,MANÈBE STABILISÉ ou PRÉPARATIONS DE MANÈBE STABILISÉES contre l'auto-échauffement,W2,3
dom_classification_onu_1267,2969,FARINE DE RICIN ou GRAINES DE RICIN ou GRAINES DE RICIN EN FLOCONS ou TOURTEAUX DE RICIN,M11,2
dom_classification_onu_1268,2984,PEROXYDE D'HYDROGÈNE EN SOLUTION AQUEUSE contenant au minimum 8% mais moins de 20% de peroxyde d'hydrogène (stabilisée selon les besoins),O1,3
dom_classification_onu_1269,2989,PHOSPHITE DE PLOMB DIBASIQUE,F3,2
dom_classification_onu_1270,2989,PHOSPHITE DE PLOMB DIBASIQUE,F3,3
dom_classification_onu_1271,2990,ENGINS DE SAUVETAGE AUTOGONFLABLES,M5,
dom_classification_onu_1272,2991,CARBAMATE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1273,2991,CARBAMATE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1274,2992,CARBAMATE PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1275,2992,CARBAMATE PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1276,2993,PESTICIDE ARSENICAL LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1277,2993,PESTICIDE ARSENICAL LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1278,2994,PESTICIDE ARSENICAL LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1279,2994,PESTICIDE ARSENICAL LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1280,2995,PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1281,2995,PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1282,2996,PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1283,2996,PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1284,2997,TRIAZINE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1285,2997,TRIAZINE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1286,2998,TRIAZINE PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1287,2998,TRIAZINE PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1288,3005,THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1289,3005,THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1290,3006,THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1291,3006,THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1292,3009,PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1293,3009,PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1294,3010,PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1295,3010,PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1296,3011,PESTICIDE MERCURIEL LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1297,3011,PESTICIDE MERCURIEL LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1298,3012,PESTICIDE MERCURIEL LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1299,3012,PESTICIDE MERCURIEL LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1300,3013,NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1301,3013,NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1302,3014,NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1303,3014,NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1304,3015,PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1305,3015,PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1306,3016,PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1307,3016,PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1308,3017,PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1309,3017,PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1310,3018,PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1311,3018,PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1312,3019,PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1313,3019,PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1314,3020,PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1315,3020,PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1316,3021,PESTICIDE LIQUIDE INFLAMMABLE TOXIQUE N.S.A. ayant un point d'éclair inférieur à 23 °C,FT2,2
dom_classification_onu_1317,3022,OXYDE DE BUTYLÈNE-12 STABILISÉ,F1,2
dom_classification_onu_1318,3024,PESTICIDE COUMARINIQUE LIQUIDE INFLAMMABLE TOXIQUE ayant un point d'éclair inférieur à 23 °C,FT2,2
dom_classification_onu_1319,3025,PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,2
dom_classification_onu_1320,3025,PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE INFLAMMABLE ayant un point d'éclair égal ou supérieur à 23 °C,TF2,3
dom_classification_onu_1321,3026,PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE,T6,3
dom_classification_onu_1322,3026,PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE,T6,2
dom_classification_onu_1323,3027,PESTICIDE COUMARINIQUE SOLIDE TOXIQUE,T7,2
dom_classification_onu_1324,3027,PESTICIDE COUMARINIQUE SOLIDE TOXIQUE,T7,3
dom_classification_onu_1325,3028,ACCUMULATEURS électriques SECS CONTENANT DE L'HYDROXYDE DE POTASSIUM SOLIDE,C11,
dom_classification_onu_1326,3054,MERCAPTAN CYCLOHEXYLIQUE,F1,3
dom_classification_onu_1327,3055,(AMINO-2 ÉTHOXY)-2 ÉTHANOL,C7,3
dom_classification_onu_1328,3056,n-HEPTALDÉHYDE,F1,3
dom_classification_onu_1329,3065,BOISSONS ALCOOLISÉES contenant entre 24% et 70% d¿alcool en volume,F1,3
dom_classification_onu_1330,3065,BOISSONS ALCOOLISÉES contenant plus de 70% d'alcool en volume,F1,2
dom_classification_onu_1331,3066,PEINTURES (y compris peintures laques émaux couleurs shellac vernis cirages encaustiques enduits d'apprêt et bases liquides pour laques) ou MATIÈRES APPARENTÉES AUX PEINTURES (y compris solvants et diluants pour peintures),C9,2
dom_classification_onu_1332,3066,PEINTURES (y compris peintures laques émaux couleurs shellac vernis cirages encaustiques enduits d'apprêt et bases liquides pour laques) ou MATIÈRES APPARENTÉES AUX PEINTURES (y compris solvants et diluants pour peintures),C9,3
dom_classification_onu_1333,3070,OXYDE D'ÉTHYLÈNE ET DICHLORODIFLUORO-MÉTHANE EN MÉLANGE contenant au plus 125% d'oxyde d'éthylène,2A,
dom_classification_onu_1334,3071,MERCAPTANS LIQUIDES TOXIQUES INFLAMMABLES N.S.A. ou MERCAPTANS EN MÉLANGE LIQUIDE TOXIQUE INFLAMMABLE N.S.A.,TF1,2
dom_classification_onu_1335,3073,VINYLPYRIDINES STABILISÉES,TFC,2
dom_classification_onu_1336,3077,MATIÈRE DANGEREUSE DU POINT DE VUE DE L'ENVIRONNEMENT SOLIDE N.S.A.,M7,3
dom_classification_onu_1337,3078,CÉRIUM copeaux ou poudre abrasive,W2,2
dom_classification_onu_1338,3080,ISOCYANATES TOXIQUES INFLAMMABLES N.S.A. ou ISOCYANATE TOXIQUE INFLAMMABLE EN SOLUTION N.S.A.,TF1,2
dom_classification_onu_1339,3082,MATIÈRE DANGEREUSE DU POINT DE VUE DE L'ENVIRONNEMENT LIQUIDE N.S.A.,M6,3
dom_classification_onu_1340,3084,SOLIDE CORROSIF COMBURANT N.S.A.,CO2,2
dom_classification_onu_1341,3085,SOLIDE COMBURANT CORROSIF N.S.A.,OC2,3
dom_classification_onu_1342,3085,SOLIDE COMBURANT CORROSIF N.S.A.,OC2,2
dom_classification_onu_1343,3086,SOLIDE TOXIQUE COMBURANT N.S.A.,TO2,2
dom_classification_onu_1344,3087,SOLIDE COMBURANT TOXIQUE N.S.A.,OT2,2
dom_classification_onu_1345,3087,SOLIDE COMBURANT TOXIQUE N.S.A.,OT2,3
dom_classification_onu_1346,3089,POUDRE MÉTALLIQUE INFLAMMABLE N.S.A.,F3,2
dom_classification_onu_1347,3089,POUDRE MÉTALLIQUE INFLAMMABLE N.S.A.,F3,3
dom_classification_onu_1348,3090,PILES AU LITHIUM MÉTAL,M4,2
dom_classification_onu_1349,3091,PILES AU LITHIUM MÉTAL CONTENUES DANS UN ÉQUIPEMENT,M4,2
dom_classification_onu_1350,3092,MÉTHOXY-1 PROPANOL-2,F1,3
dom_classification_onu_1351,3093,LIQUIDE CORROSIF COMBURANT N.S.A.,CO1,2
dom_classification_onu_1352,3094,LIQUIDE CORROSIF HYDRORÉACTIF N.S.A.,CW1,2
dom_classification_onu_1353,3095,SOLIDE CORROSIF AUTO-ÉCHAUFFANT N.S.A.,CS2,2
dom_classification_onu_1354,3096,SOLIDE CORROSIF HYDRORÉACTIF N.S.A.,CW2,2
dom_classification_onu_1355,3098,LIQUIDE COMBURANT CORROSIF N.S.A.,OC1,2
dom_classification_onu_1356,3098,LIQUIDE COMBURANT CORROSIF N.S.A.,OC1,3
dom_classification_onu_1357,3099,LIQUIDE COMBURANT TOXIQUE N.S.A.,OT1,2
dom_classification_onu_1358,3099,LIQUIDE COMBURANT TOXIQUE N.S.A.,OT1,3
dom_classification_onu_1359,3101,PEROXYDE ORGANIQUE DE TYPE B LIQUIDE,P1,
dom_classification_onu_1360,3102,PEROXYDE ORGANIQUE DE TYPE B SOLIDE,P1,
dom_classification_onu_1361,3103,PEROXYDE ORGANIQUE DE TYPE C LIQUIDE,P1,
dom_classification_onu_1362,3104,PEROXYDE ORGANIQUE DE TYPE C SOLIDE,P1,
dom_classification_onu_1363,3105,PEROXYDE ORGANIQUE DE TYPE D LIQUIDE,P1,
dom_classification_onu_1364,3106,PEROXYDE ORGANIQUE DE TYPE D SOLIDE,P1,
dom_classification_onu_1365,3107,PEROXYDE ORGANIQUE DE TYPE E LIQUIDE,P1,
dom_classification_onu_1366,3108,PEROXYDE ORGANIQUE DE TYPE E SOLIDE,P1,
dom_classification_onu_1367,3109,PEROXYDE ORGANIQUE DE TYPE F LIQUIDE,P1,
dom_classification_onu_1368,3110,PEROXYDE ORGANIQUE DE TYPE F SOLIDE,P1,
dom_classification_onu_1369,3122,LIQUIDE TOXIQUE COMBURANT N.S.A.,TO1,2
dom_classification_onu_1370,3123,LIQUIDE TOXIQUE HYDRORÉACTIF N.S.A.,TW1,2
dom_classification_onu_1371,3125,SOLIDE TOXIQUE HYDRORÉACTIF N.S.A.,TW2,2
dom_classification_onu_1372,3129,LIQUIDE HYDRORÉACTIF CORROSIF N.S.A.,WC1,2
dom_classification_onu_1373,3129,LIQUIDE HYDRORÉACTIF CORROSIF N.S.A.,WC1,3
dom_classification_onu_1374,3130,LIQUIDE HYDRORÉACTIF TOXIQUE N.S.A.,WT1,2
dom_classification_onu_1375,3130,LIQUIDE HYDRORÉACTIF TOXIQUE N.S.A.,WT1,3
dom_classification_onu_1376,3131,SOLIDE HYDRORÉACTIF CORROSIF N.S.A.,WC2,2
dom_classification_onu_1377,3131,SOLIDE HYDRORÉACTIF CORROSIF N.S.A.,WC2,3
dom_classification_onu_1378,3132,SOLIDE HYDRORÉACTIF INFLAMMABLE N.S.A.,WF2,2
dom_classification_onu_1379,3132,SOLIDE HYDRORÉACTIF INFLAMMABLE N.S.A.,WF2,3
dom_classification_onu_1380,3134,SOLIDE HYDRORÉACTIF TOXIQUE N.S.A.,WT2,2
dom_classification_onu_1381,3134,SOLIDE HYDRORÉACTIF TOXIQUE N.S.A.,WT2,3
dom_classification_onu_1382,3136,TRIFLUOROMÉTHANE LIQUIDE RÉFRIGÉRÉ,3A,
dom_classification_onu_1383,3139,LIQUIDE COMBURANT N.S.A.,O1,2
dom_classification_onu_1384,3139,LIQUIDE COMBURANT N.S.A.,O1,3
dom_classification_onu_1385,3140,ALCALOÏDES LIQUIDES N.S.A. ou SELS D'ALCALOÏDES LIQUIDES N.S.A.,T1,2
dom_classification_onu_1386,3140,ALCALOÏDES LIQUIDES N.S.A. ou SELS D'ALCALOÏDES LIQUIDES N.S.A.,T1,3
dom_classification_onu_1387,3141,COMPOSÉ INORGANIQUE LIQUIDE DE L'ANTIMOINE N.S.A.,T4,3
dom_classification_onu_1388,3142,DÉSINFECTANT LIQUIDE TOXIQUE N.S.A.,T1,2
dom_classification_onu_1389,3142,DÉSINFECTANT LIQUIDE TOXIQUE N.S.A.,T1,3
dom_classification_onu_1390,3143,COLORANT SOLIDE TOXIQUE N.S.A. ou MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT TOXIQUE N.S.A.,T2,2
dom_classification_onu_1391,3143,COLORANT SOLIDE TOXIQUE N.S.A. ou MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT TOXIQUE N.S.A.,T2,3
dom_classification_onu_1392,3144,COMPOSÉ LIQUIDE DE LA NICOTINE N.S.A. ou PRÉPARATION LIQUIDE DE LA NICOTINE N.S.A.,T1,2
dom_classification_onu_1393,3144,COMPOSÉ LIQUIDE DE LA NICOTINE N.S.A. ou PRÉPARATION LIQUIDE DE LA NICOTINE N.S.A.,T1,3
dom_classification_onu_1394,3145,ALKYLPHÉNOLS LIQUIDES N.S.A. (y compris les homologues C2 à C12 ),C3,2
dom_classification_onu_1395,3145,ALKYLPHÉNOLS LIQUIDES N.S.A. (y compris les homologues C2 à C12 ),C3,3
dom_classification_onu_1396,3146,COMPOSÉ ORGANIQUE SOLIDE DE L'ÉTAIN N.S.A.,T3,2
dom_classification_onu_1397,3146,COMPOSÉ ORGANIQUE SOLIDE DE L'ÉTAIN N.S.A.,T3,3
dom_classification_onu_1398,3147,COLORANT SOLIDE CORROSIF N.S.A. ou MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT CORROSIVE N.S.A.,C10,2
dom_classification_onu_1399,3147,COLORANT SOLIDE CORROSIF N.S.A. ou MATIÈRE INTERMÉDIAIRE SOLIDE POUR COLORANT CORROSIVE N.S.A.,C10,3
dom_classification_onu_1400,3148,LIQUIDE HYDRORÉACTIF N.S.A.,W1,2
dom_classification_onu_1401,3148,LIQUIDE HYDRORÉACTIF N.S.A.,W1,3
dom_classification_onu_1402,3149,PEROXYDE D'HYDROGÈNE ET ACIDE PEROXYACÉTIQUE EN MÉLANGE avec acide(s) eau et au plus 5% d'acide peroxyacétique STABILISÉ,OC1,2
dom_classification_onu_1403,3150,PETITS APPAREILS À HYDROCARBURES GAZEUX ou RECHARGES D'HYDROCARBURES GAZEUX POUR PETITS APPAREILS avec dispositif de décharge,6F,
dom_classification_onu_1404,3151,DIPHÉNYLES POLYHALOGÉNÉS LIQUIDES ou TERPHÉNYLES POLYHALOGÉNÉS LIQUIDES,M2,2
dom_classification_onu_1405,3152,DIPHÉNYLES POLYHALOGÉNÉS SOLIDES ou TERPHÉNYLES POLYHALOGÉNÉS SOLIDES,M2,2
dom_classification_onu_1406,3155,PENTACHLOROPHÉNOL,T2,2
dom_classification_onu_1407,3158,GAZ LIQUIDE RÉFRIGÉRÉ N.S.A.,3A,
dom_classification_onu_1408,3159,TÉTRAFLUORO-1112 ÉTHANE (GAZ RÉFRIGÉRANT R 134a),2A,
dom_classification_onu_1409,3163,GAZ LIQUÉFIÉ N.S.A.,2A,
dom_classification_onu_1410,3164,OBJETS SOUS PRESSION PNEUMATIQUE ou HYDRAULIQUE (contenant un gaz non inflammable),6A,
dom_classification_onu_1411,3166,Moteur à combustion interne ou véhicule à propulsion par gaz inflammable ou véhicule à propulsion par liquide inflammable ou moteur pile à combustible contenant du gaz inflammable ou moteur pile à combustible contenant du liquide inflammable ou véhicule à propulsion par pile à combustible contenant du gaz inflammable ou véhicule à propulsion par pile à combustible contenant du liquide inflammable.,M11,
dom_classification_onu_1412,3170,SOUS-PRODUITS DE LA FABRICATION DE L'ALUMINIUM ou SOUS-PRODUITS DE LA REFUSION DE L'ALUMINIUM,W2,2
dom_classification_onu_1413,3170,SOUS-PRODUITS DE LA FABRICATION DE L'ALUMINIUM ou SOUS-PRODUITS DE LA REFUSION DE L'ALUMINIUM,W2,3
dom_classification_onu_1414,3172,TOXINES EXTRAITES D'ORGANISMES VIVANTS LIQUIDES N.S.A.,T1,2
